ID_CAPTACION,CVE_PERIODO,CVE_ESTADO,CVE_MUNICIPIO,CVE_INSTITUCION,SALDO_NOMINA,SALDO_TRANS_TOTAL,SALDO_TRANS_MA,SALDO_TRANS_N1,SALDO_TRANS_N2,SALDO_TRANS_N3,SALDO_TRANS_N4,SALDO_AHORRO,SALDO_PLAZO_FIJO
2005983,202005,15,15038,40127,1671842,22444621,20772779,0,0,0,22444621,0,5937885
2005989,202005,15,15039,40002,118486509,720068642,601582133,0,9951014,0,710117628,4289,198784161
2005990,202005,15,15039,40012,168957767,533461231,364503464,0,6177252,0,527283979,0,129283660
2005991,202005,15,15039,40014,55036586,290556583,235519997,0,2181852,456018,287918713,0,143764483
2005992,202005,15,15039,40021,26087603,125212823,99125220,0,0,0,125212823,0,87548700
2005993,202005,15,15039,40036,259314,46871219,46611905,0,0,0,46871219,0,25859785
2005994,202005,15,15039,40044,7613593,125766992,118153399,0,0,0,125766992,0,77823394
2005995,202005,15,15039,40072,100588547,556721699,456133152,0,3751742,2357696,550612261,0,222289946
2005996,202005,15,15039,40127,24951410,665088788,640137378,1392,0,0,665087396,0,76707324
2005997,202005,15,15039,40130,0,7082839,7082839,0,8337,0,7074502,0,3013141
2005998,202005,15,15039,40131,0,8470152,8470152,0,0,0,8470152,0,27360918
2005999,202005,15,15039,40137,5971044,235468482,229497438,0,0,0,235468482,0,40893639
2006000,202005,15,15039,40150,0,200769,200769,0,0,0,200769,0,3923360
2006008,202005,15,15040,40002,24438170,133867381,109429211,0,738474,0,133128907,0,141167867
2006009,202005,15,15040,40012,37521016,84637581,47116565,0,175870,0,84461711,0,13138200
2006010,202005,15,15040,40014,21671313,215647494,193976181,0,51444,24501,215571549,0,114518181
2006011,202005,15,15040,40127,1694418,171717583,170023165,0,0,0,171717583,0,48727546
2006012,202005,15,15040,40130,0,1183784,1183784,0,0,0,1183784,0,954875
2006013,202005,15,15040,40137,163466,53243280,53079814,0,0,0,53243280,0,1559426
2006019,202005,15,15041,40002,0,12976,12976,0,12976,0,0,0,0
2006023,202005,15,15042,40002,70838424,259502194,188663770,0,829927,0,258672267,0,118865389
2006024,202005,15,15042,40012,91152450,226318617,135166167,0,2611604,0,223707013,0,89196367
2006025,202005,15,15042,40072,44522709,204188074,159665365,0,1687860,267994,202232220,0,164115013
2006026,202005,15,15042,40127,1212857,248438037,247225180,0,0,0,248438037,0,33421984
2006027,202005,15,15042,40130,0,3819007,3819007,0,14194,0,3804813,0,1776258
2006028,202005,15,15042,40137,932418,132933229,132000811,0,0,0,132933229,0,2384239
2006034,202005,15,15043,40002,0,75386,75386,0,75386,0,0,0,0
2006035,202005,15,15043,40127,246112,13946049,13699937,0,0,0,13946049,0,7428677
2006041,202005,15,15044,40002,0,1068744,1068744,0,1063941,0,4803,0,0
2006042,202005,15,15044,40150,0,0,0,0,0,0,0,0,107350
2006048,202005,15,15045,40002,55339825,235283787,179943962,0,1030888,0,234252899,0,150042157
2006049,202005,15,15045,40012,90527219,205319715,114792496,0,3825061,0,201494654,0,34655470
2006050,202005,15,15045,40072,50038377,226269793,176231416,0,1898465,1126429,223244899,0,124749376
2006051,202005,15,15045,40127,957973,138841936,137883963,0,0,0,138841936,0,20647147
2006052,202005,15,15045,40130,0,414869,414869,0,1,0,414868,0,55956
2006053,202005,15,15045,40137,643695,78951693,78307998,0,0,0,78951693,0,376813
2006054,202005,15,15045,40150,0,16334,16334,0,0,0,16334,0,2611825
2006062,202005,15,15046,40002,0,131246,131246,0,131246,0,0,0,0
2006066,202005,15,15047,40002,0,209984,209984,0,209984,0,0,0,0
2006067,202005,15,15047,40127,246261,34008136,33761875,0,0,0,34008136,0,1527201
2006073,202005,15,15048,40002,0,214485,214485,0,214485,0,0,0,0
2006074,202005,15,15048,40127,200760,36872763,36672003,0,0,0,36872763,0,4595677
2006080,202005,15,15049,40002,0,21383,21383,0,21383,0,0,0,0
2006084,202005,15,15050,40002,0,151961,151961,0,151961,0,0,0,0
2006085,202005,15,15050,40127,303990,24215671,23911681,0,0,0,24215671,0,10898113
2006086,202005,15,15050,40137,84199,10109116,10024917,0,0,0,10109116,0,903176
2006092,202005,15,15051,40002,172420611,869465202,697044591,0,1656058,0,867809144,0,182816535
2006093,202005,15,15051,40012,193976405,1489623002,1295646597,0,3386495,0,1486236507,0,321577221
2006094,202005,15,15051,40014,122104585,338167036,216062451,0,326495,693933,337146608,0,85097045
2006095,202005,15,15051,40021,11861073,144979394,133118321,0,0,0,144979394,0,92071419
2006096,202005,15,15051,40036,10601,13168327,13157726,0,0,0,13168327,0,5341292
2006097,202005,15,15051,40044,17289469,352808022,335518553,0,22138,0,352785884,0,125635034
2006098,202005,15,15051,40072,86657104,378296725,291639621,0,4368046,2934218,370994461,0,170383167
2006099,202005,15,15051,40127,1894739,68759926,66865187,3094,0,0,68756832,0,22617642
2006100,202005,15,15051,40131,0,10161581,10161581,0,0,0,10161581,0,103009552
2006101,202005,15,15051,40137,1758351,92057217,90298866,0,0,0,92057217,0,11484953
2006102,202005,15,15051,40150,0,84459,84459,0,0,0,84459,0,1292086
2006110,202005,15,15052,40002,0,91685,91685,0,91685,0,0,0,0
2006111,202005,15,15052,40014,1844946,70746437,68901491,0,3249,12335,70730853,0,61783535
2006112,202005,15,15052,40127,1078222,133646460,132568238,0,0,0,133646460,0,29966374
2006118,202005,15,15053,40002,0,1330292,1330292,0,1330292,0,0,0,0
2006119,202005,15,15053,40127,2190250,56144004,53953754,0,0,0,56144004,0,19288047
2006120,202005,15,15053,40150,0,0,0,0,0,0,0,0,2048471
2006128,202005,15,15054,40002,378866726,2164784227,1785917501,0,7218437,0,2157565790,0,599327210
2006129,202005,15,15054,40012,565306060,1999973992,1434667932,0,10705864,0,1989268128,0,261746860
2006130,202005,15,15054,40014,247792114,1173331757,925539643,0,1503968,615376,1171212413,0,744232350
2006131,202005,15,15054,40021,106806300,581937848,475131548,0,0,0,581937848,0,452171198
2006132,202005,15,15054,40030,4246367,487611025,483364658,0,4441,0,487606584,0,359811268
2006133,202005,15,15054,40036,715310,648012589,647297279,0,34610,0,647977979,0,173741906
2006134,202005,15,15054,40042,480406,378283129,377802723,0,0,0,378283129,0,316791901
2006135,202005,15,15054,40044,23003961,454522680,431518719,0,25,0,454522655,0,465837456
2006136,202005,15,15054,40058,0,120717084,120717084,0,148000,0,120569084,0,130353362
2006137,202005,15,15054,40072,360045678,1708750087,1348704409,0,21626020,14507258,1672616809,0,1590637161
2006138,202005,15,15054,40112,0,356382456,356382456,0,0,0,356382456,0,186809542
2006139,202005,15,15054,40127,6167830,166964046,160796216,0,0,0,166964046,0,33553859
2006140,202005,15,15054,40130,0,1638793,1638793,0,2846,0,1635947,0,1268750
2006141,202005,15,15054,40136,0,113829758,113829758,0,0,0,113829758,0,165578775
2006142,202005,15,15054,40137,1419443,68839508,67420065,0,0,0,68839508,0,4510674
2006143,202005,15,15054,40143,0,4565847,4565847,0,0,0,4565847,0,33418687
2006144,202005,15,15054,40150,0,310945,310945,0,0,0,310945,0,2872454
2006156,202005,15,15055,40002,0,119684,119684,0,119684,0,0,0,0
2006157,202005,15,15055,40127,537166,37866054,37328888,0,0,0,37866054,0,1899361
2006163,202005,15,15056,40002,0,131496,131496,0,131496,0,0,0,0
2006164,202005,15,15056,40150,0,4813,4813,0,0,0,4813,0,750191
2006170,202005,15,15057,40002,829466472,10659154582,9829688110,0,46837913,0,10612316669,109073,1911315201
2006171,202005,15,15057,40012,2787962509,15463895439,12675932930,0,69536706,0,15394358733,0,4772849908
2006172,202005,15,15057,40014,526639043,10426335357,9899696314,0,3780351,4955907,10417599099,112,4217648854
2006173,202005,15,15057,40021,314743898,2295860122,1981116224,0,1402723,0,2294457399,0,1451878069
2006174,202005,15,15057,40030,47783000,574419773,526636773,0,22213,0,574397560,0,1245724241
2006175,202005,15,15057,40036,7536919,4510814400,4503277481,0,174415,0,4510639985,0,524007436
2006176,202005,15,15057,40042,29582,279312321,279282739,0,0,0,279312321,0,1318970869
2006177,202005,15,15057,40044,98851356,2209180172,2110328816,0,24212,0,2209155960,0,2106548823
2006178,202005,15,15057,40058,47940,33635821,33587881,0,73759,0,33562062,0,25070848
2006179,202005,15,15057,40072,896128790,5668986185,4772857395,0,72334656,46148479,5550503050,0,4431888019
2006180,202005,15,15057,40127,37171782,1151084762,1113912980,301,0,0,1151084461,0,218680063
2006181,202005,15,15057,40130,0,7685408,7685408,0,51372,0,7634036,0,3721324
2006182,202005,15,15057,40131,0,25165728,25165728,0,0,0,25165728,0,122198829
2006183,202005,15,15057,40132,378212,352204650,351826438,0,0,0,352204650,0,166283602
2006184,202005,15,15057,40136,0,143279405,143279405,0,0,0,143279405,0,224784899
2006185,202005,15,15057,40137,3014973,443074527,440059554,0,0,0,443074527,0,2992704
2006186,202005,15,15057,40143,0,257198769,257198769,0,0,0,257198769,0,191392747
2006187,202005,15,15057,40150,0,2592948,2592948,0,0,0,2592948,0,174426605
2006199,202005,15,15058,40002,518360401,2549543859,2031183458,0,91162537,0,2458381322,19279,1038115500
2006200,202005,15,15058,40012,968972191,3313550973,2344578782,0,27402120,37051,3286111802,0,999841422
2006201,202005,15,15058,40014,56585099,436325164,379740065,0,2200847,419173,433705144,0,325047420
2006202,202005,15,15058,40021,138545236,570263649,431718413,0,0,0,570263649,0,574878675
2006203,202005,15,15058,40030,3300923,113463115,110162192,0,2248,0,113460867,0,27979294
2006204,202005,15,15058,40036,2997453,573594804,570597351,0,2312,0,573592492,0,131844099
2006205,202005,15,15058,40044,32875363,543611356,510735993,0,9006,0,543602350,0,263498537
2006206,202005,15,15058,40062,3223340,53341222,50117882,0,0,0,53341222,0,509559293
2006207,202005,15,15058,40072,268888110,1670755108,1401866998,0,12181252,6894974,1651678882,0,1265248488
2006208,202005,15,15058,40127,73132292,2259100495,2185968203,3122,0,0,2259097373,0,440182318
2006209,202005,15,15058,40128,1117535,6398198,5280663,0,0,0,6398198,0,112188438
2006210,202005,15,15058,40130,0,7638634,7638634,0,203409,0,7435225,0,6868481
2006211,202005,15,15058,40131,0,73261346,73261346,0,0,0,73261346,0,303541197
2006212,202005,15,15058,40137,1782245,173787313,172005068,0,0,0,173787313,0,5050978
2006213,202005,15,15058,40140,0,938440,938440,0,0,0,938440,1470821,22186800
2006214,202005,15,15058,40150,0,929870,929870,0,0,0,929870,0,50696701
2006226,202005,15,15059,40002,0,1431655,1431655,0,1431655,0,0,0,0
2006230,202005,15,15060,40002,82712624,373698651,290986027,0,10931384,0,362767267,0,303590400
2006231,202005,15,15060,40012,148203235,429764501,281561266,0,3921669,0,425842832,0,152256914
2006232,202005,15,15060,40014,36889704,71823215,34933511,0,173463,65561,71584191,0,59812676
2006233,202005,15,15060,40021,11381040,55667137,44286097,0,0,0,55667137,0,56028074
2006234,202005,15,15060,40036,151132,29051178,28900046,0,0,0,29051178,0,140811
2006235,202005,15,15060,40072,24089823,132243988,108154165,0,786997,654323,130802668,0,173231878
2006236,202005,15,15060,40127,21193029,462513998,441320969,0,0,0,462513998,0,88199793
2006237,202005,15,15060,40130,0,1892585,1892585,0,38163,0,1854422,0,553614
2006238,202005,15,15060,40131,0,10854442,10854442,0,0,0,10854442,0,18302304
2006239,202005,15,15060,40137,1201311,118497918,117296607,0,0,0,118497918,0,2058644
2006240,202005,15,15060,40150,0,29739,29739,0,0,0,29739,0,5625262
2006248,202005,15,15061,40002,0,75741,75741,0,75741,0,0,0,0
2006252,202005,15,15062,40002,0,651643,651643,0,651643,0,0,0,0
2006253,202005,15,15062,40012,53449253,115716306,62267053,0,1497427,0,114218879,0,33369720
2006254,202005,15,15062,40072,37918792,117096217,79177425,0,2015870,1599060,113481287,0,96665054
2006255,202005,15,15062,40127,1480467,107070326,105589859,0,0,0,107070326,0,45350897
2006256,202005,15,15062,40137,1464873,34232689,32767816,0,0,0,34232689,0,5466856
2006257,202005,15,15062,40150,0,1026885,1026885,0,0,0,1026885,0,0
2006265,202005,15,15063,40002,0,65337,65337,0,65337,0,0,0,0
2006269,202005,15,15064,40002,10069684,52917299,42847615,0,287345,0,52629954,0,31759612
2006270,202005,15,15064,40127,225245,73025071,72799826,0,0,0,73025071,0,11034141
2006276,202005,15,15065,40002,22775280,133006424,110231144,0,1920748,0,131085676,0,50972894
2006277,202005,15,15065,40021,7720510,69353446,61632936,0,0,0,69353446,0,70978880
2006278,202005,15,15065,40127,3822468,98334757,94512289,0,0,0,98334757,0,14729248
2006279,202005,15,15065,40137,78581,12731602,12653021,0,0,0,12731602,0,744920
2006285,202005,15,15066,40002,0,8493,8493,0,8493,0,0,0,0
2006289,202005,15,15067,40002,0,402476,402476,0,402476,0,0,0,0
2006290,202005,15,15067,40127,119800,26602654,26482854,0,0,0,26602654,0,3197833
2006291,202005,15,15067,40130,0,2893495,2893495,0,0,0,2893495,0,253237
2006292,202005,15,15067,40150,0,0,0,0,0,0,0,0,510938
2006300,202005,15,15068,40002,0,151787,151787,0,151787,0,0,0,0
2006301,202005,15,15068,40127,704813,58261591,57556778,0,0,0,58261591,0,5908532
2006302,202005,15,15068,40137,131135,33331169,33200034,0,0,0,33331169,0,2944132
2006308,202005,15,15069,40002,0,235998,235998,0,235998,0,0,0,0
2006312,202005,15,15070,40002,145026294,823851329,678825035,0,10863870,0,812987459,0,343962378
2006313,202005,15,15070,40012,222581504,573224740,350643236,0,5635081,0,567589659,0,156584027
2006314,202005,15,15070,40014,17918324,78864030,60945706,0,745621,332889,77785520,0,21673342
2006315,202005,15,15070,40021,58905820,136129753,77223933,0,0,0,136129753,0,107227913
2006316,202005,15,15070,40036,296728,64938231,64641503,0,2183,0,64936048,0,21075517
2006317,202005,15,15070,40072,24247836,158992540,134744704,0,2701556,1498992,154791992,0,181707913
2006318,202005,15,15070,40127,41450425,502685875,461235450,1302,0,0,502684573,0,77951100
2006319,202005,15,15070,40130,0,1544616,1544616,0,11586,0,1533030,0,1168024
2006320,202005,15,15070,40131,0,13978276,13978276,0,0,0,13978276,0,57119245
2006321,202005,15,15070,40137,3964095,245463870,241499775,0,0,0,245463870,0,12714384
2006322,202005,15,15070,40150,0,35347,35347,0,0,0,35347,0,4479265
2006330,202005,15,15071,40002,0,255754,255754,0,255754,0,0,0,0
2006331,202005,15,15071,40014,23561941,144759997,121198056,0,5247,9925,144744825,0,108493797
2006335,202005,15,15072,40002,0,19308,19308,0,19308,0,0,0,0
2006336,202005,15,15072,40127,311927,16091361,15779434,0,0,0,16091361,0,329206
2006342,202005,15,15073,40002,0,195374,195374,0,195374,0,0,0,0
2006343,202005,15,15073,40127,1135514,23573600,22438086,0,0,0,23573600,0,2761911
2006349,202005,15,15074,40002,0,402875,402875,0,402875,0,0,0,0
2006350,202005,15,15074,40012,55883511,146547010,90663499,0,606089,0,145940921,0,56436327
2006351,202005,15,15074,40072,29234614,205929129,176694515,0,1169193,322654,204437282,0,144496514
2006352,202005,15,15074,40127,539036,161465217,160926181,0,0,0,161465217,0,30305015
2006358,202005,15,15075,40002,0,285262,285262,0,285262,0,0,0,0
2006359,202005,15,15075,40127,0,143557,143557,0,0,0,143557,0,0
2006360,202005,15,15075,40130,0,1657891,1657891,0,0,0,1657891,0,1125697
2006366,202005,15,15076,40002,166133488,1614633825,1448500337,0,4040505,0,1610593320,0,129460389
2006367,202005,15,15076,40012,24530176,106233866,81703690,0,901244,0,105332622,0,48625577
2006368,202005,15,15076,40021,32371791,198138889,165767098,0,0,0,198138889,0,94168075
2006369,202005,15,15076,40072,29424397,134035730,104611333,0,759341,640637,132635752,0,77760968
2006370,202005,15,15076,40127,2536455,83490154,80953699,0,0,0,83490154,0,23380244
2006371,202005,15,15076,40130,0,2910834,2910834,0,595,0,2910239,0,1847199
2006377,202005,15,15077,40002,0,13562,13562,0,13562,0,0,0,0
2006381,202005,15,15078,40002,0,111324,111324,0,111324,0,0,0,0
2006385,202005,15,15079,40002,0,469149,469149,0,469149,0,0,0,0
2006389,202005,15,15080,40002,0,48588,48588,0,48588,0,0,0,0
2006393,202005,15,15081,40002,157469615,2046275414,1888805799,0,11908073,0,2034367341,0,314893010
2006394,202005,15,15081,40012,234396286,806866307,572470021,0,6362346,0,800503961,0,232568781
2006395,202005,15,15081,40014,33394657,108980580,75585923,0,193572,137901,108649107,0,44922452
2006396,202005,15,15081,40021,13023223,61692161,48668938,0,0,0,61692161,0,92597877
2006397,202005,15,15081,40036,177098,79779090,79601992,0,0,0,79779090,0,14736504
2006398,202005,15,15081,40044,6614324,120397372,113783048,0,0,0,120397372,0,75502865
2006399,202005,15,15081,40072,51024920,325040263,274015343,0,2223315,1506235,321310713,0,519399759
2006400,202005,15,15081,40127,13375256,473583432,460208176,1537,0,0,473581895,0,37179240
2006401,202005,15,15081,40130,0,7086932,7086932,0,170118,0,6916814,0,4502707
2006402,202005,15,15081,40131,0,21436404,21436404,0,0,0,21436404,0,61632347
2006403,202005,15,15081,40137,5668936,345852925,340183989,0,0,0,345852925,0,9706497
2006404,202005,15,15081,40150,0,84573,84573,0,0,0,84573,0,7849795
2006412,202005,15,15082,40002,47024167,278068021,231043854,0,766542,0,277301479,0,239731166
2006413,202005,15,15082,40012,174486650,690888680,516402030,360,15459481,57468,675371371,0,323680534
2006414,202005,15,15082,40127,780792,301258447,300477655,0,0,0,301258447,0,118479908
2006415,202005,15,15082,40137,727728,146810662,146082934,0,0,0,146810662,0,2363692
2006416,202005,15,15082,40150,0,51548,51548,0,0,0,51548,0,752112
2006424,202005,15,15083,40002,0,384306,384306,0,384306,0,0,0,0
2006428,202005,15,15084,40002,0,487851,487851,0,487851,0,0,0,0
2006429,202005,15,15084,40127,437561,27414277,26976716,0,0,0,27414277,0,3976180
2006435,202005,15,15085,40002,0,535110,535110,0,535110,0,0,0,0
2006436,202005,15,15085,40012,37000768,139033332,102032564,0,1370230,0,137663102,0,63641679
2006437,202005,15,15085,40036,0,108191,108191,0,0,0,108191,0,374292
2006438,202005,15,15085,40127,248127,258148432,257900305,0,0,0,258148432,0,23759295
2006439,202005,15,15085,40130,0,297394,297394,0,0,0,297394,0,27995
2006440,202005,15,15085,40150,0,0,0,0,0,0,0,0,503068
2006448,202005,15,15086,40002,6679976,40900786,34220810,0,247943,0,40652843,0,14090287
2006449,202005,15,15086,40127,117040,49190297,49073257,0,0,0,49190297,0,10405206
2006455,202005,15,15087,40002,131189,880482,749293,0,753517,0,126965,0,107083
2006456,202005,15,15087,40127,1191546,88461593,87270047,1160,0,0,88460433,0,11069521
2006457,202005,15,15087,40130,0,1820492,1820492,0,0,0,1820492,0,556517
2006463,202005,15,15088,40002,42164183,176289416,134125233,0,1111748,0,175177668,0,194280060
2006464,202005,15,15088,40012,72354828,182036806,109681978,0,2209298,0,179827508,0,48746495
2006465,202005,15,15088,40014,11900999,107505271,95604272,0,117579,28651,107359041,0,130259002
2006466,202005,15,15088,40021,3498707,69454021,65955314,0,0,0,69454021,0,136665307
2006467,202005,15,15088,40072,80548607,355446321,274897714,0,2323930,764583,352357808,0,243767886
2006468,202005,15,15088,40127,670082,167833376,167163294,1860,0,0,167831516,0,34026307
2006469,202005,15,15088,40130,0,2352431,2352431,0,25,0,2352406,0,1129960
2006470,202005,15,15088,40137,516322,87111067,86594745,0,0,0,87111067,0,7459394
